name	type	units	low_cutoff	high_cutoff	notch	software_filters	status	status_description	sampling_frequency	description
OB'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SM'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SM'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SM'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SM'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SM'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SM'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SM'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SM'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SM'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SM'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PH'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PH'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SO'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
