name	type	units	low_cutoff	high_cutoff	notch	software_filters	status	status_description	sampling_frequency	description
MT'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
SP'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
CI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PO10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
