name	type	units	low_cutoff	high_cutoff	notch	software_filters	status	status_description	sampling_frequency	description
FI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TL'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
