name	type	units	low_cutoff	high_cutoff	notch	software_filters	status	status_description	sampling_frequency	description
FI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
TP12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
A16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BP 5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BP 6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BP 7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BP 8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AI1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AI2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AI3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AI4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AI5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AI6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AI7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AI8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FP12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BP 9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BP 10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BP 11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
BP 12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
AF10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
