name	type	units	low_cutoff	high_cutoff	notch	software_filters	status	status_description	sampling_frequency	description
F'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
C'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
H12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
F12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MF'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
PI'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
FI16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
OB'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
P12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O5	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O6	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O7	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O8	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O9	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O10	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
O12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'1	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'2	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'3	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'4	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'11	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'12	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'13	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'14	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'15	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
MT'16	EEG	uV	n/a	n/a	n/a	n/a	n/a	n/a	500	n/a
